"","Estimate","SE","Tvalue","minus2ll","AIC","BIC"
"1",0.0403427904404709,0.0389981211687526,1.03448036037171,3771.2268086739,3775.2268086739,3787.2395438092
"2",-0.777188181885253,0.042678049145235,-18.2104898759653,3771.2268086739,3775.2268086739,3787.2395438092
